103	1174	27	24.14
5841	8	4	12.33
1652	162	6	15.25
1445	45	4	8.88
428	801	3	9.02
5538	3035	3	35.24
520	1229	4	22.37
1602	216	3	7.16
3720	161	4	15.27
2189	343	3	13.51
1708	207	22	156.26
302	107	58	31.97
5252	103	8	14.84
340	190	20	45.69
13	1089	7	10.92
1644	156	4	6.72
1135	218	6	20.95
9	1007	9	9.66
16	3244	5	7.52
814	377	3	8.26
8	7074	3	9.24
393	110	31	10.2
16	8262	3	8.54
7674	140	4	17.16
587	312	4	8.01
3377	103	9	8.04
154	2652	4	9.39
310	101	138	77.85
102	4040	8	6.8
103	1933	14	8.7
989	117	12	9.87
101	6287	7	14.82
389	107	34	12.57
1104	1349	5	36.91
499	248	5	7.7
528	406	8	31.27
1386	117	10	11.17
120	3556	5	8.69
264	132	28	11.88
413	162	11	10.92
506	3039	8	68.35
109	1187	12	7.85
111	465	26	10
323	593	4	8.53
675	109	23	18.45
2	368	24	13.44
107	1154	13	9.73
1118	234	5	15.01
2420	490	6	44.03
3024	103	10	8.33
473	284	5	8.81
981	1401	4	26.56
328	116	42	24.76
327	732	5	15.38
252	15321	3	27.78
1221	251	4	11.73
144	339	18	10.6
8131	110	3	8.36
437	1365	4	18.81
170	3385	3	9.82
11742	114	3	13.16
4353	103	8	9.53
3127	12120	3	46.25
1155	151	8	15.48
142	4358	3	7.04
14050	2500	3	44.69
1548	196	9	39.19
462	619	3	8.01
6240	5570	7	125.05
162	472	10	10.5
167	1398	4	6.8
798	1321	14	127
7858	139	3	11.76
321	430	6	13.19
136	2625	4	6.7
123	14128	3	16.21
1360	264	4	13.64
